,quality_setting,psnr_hvs_m,fsim,psnr,compression_ratio,source_file
83,12,44.10475787740299,0.9971643063019014,41.977379454539815,14.873418439716312,p68-512.raw_metrics_results_adct.csv
84,16,41.09190719430878,0.9949160652954688,40.31299848886562,19.273876920814647,p68-512.raw_metrics_results_adct.csv
85,13,43.2476562659613,0.9966912186067188,41.506317942696434,15.962976494945805,p68-512.raw_metrics_results_adct.csv
86,18,39.88350219834298,0.9935017771740254,39.644743780994375,21.48369119816424,p68-512.raw_metrics_results_adct.csv
87,21,38.4524857625524,0.9913124156918128,38.807807473839055,24.824242424242424,p68-512.raw_metrics_results_adct.csv
88,20,38.85621956768614,0.992155831117335,39.06486950424127,23.672024562037205,p68-512.raw_metrics_results_adct.csv
89,19,39.3632359108524,0.992829871629894,39.35800595888709,22.559724612736662,p68-512.raw_metrics_results_adct.csv
90,23,37.65128560735138,0.9898651909901548,38.32736449393399,26.977873829371205,p68-512.raw_metrics_results_adct.csv
91,22,38.02243114407087,0.99064884706835,38.54914516335857,25.92917903066271,p68-512.raw_metrics_results_adct.csv
92,26,36.58170699482166,0.9876384136165768,37.69222584434155,30.128031260774623,p68-512.raw_metrics_results_adct.csv
93,24,37.25446931949139,0.9892322622094176,38.098500727412535,28.08786028072431,p68-512.raw_metrics_results_adct.csv
94,29,35.67079611510299,0.9856757576917716,37.11174613299469,33.32621408593948,p68-512.raw_metrics_results_adct.csv
95,28,35.984237854937355,0.986477076827399,37.312320236181066,32.17675217871609,p68-512.raw_metrics_results_adct.csv
96,25,36.91410118265957,0.988296924972628,37.89288387192927,29.11093836757357,p68-512.raw_metrics_results_adct.csv
97,27,36.23397735184789,0.9870681392482772,37.484413718274034,31.207619047619048,p68-512.raw_metrics_results_adct.csv
98,31,35.15248654936405,0.984032975630551,36.78338770073049,35.52086720867209,p68-512.raw_metrics_results_adct.csv
99,34,34.397664716484336,0.9818686443261728,36.30433884289624,38.67001032600679,p68-512.raw_metrics_results_adct.csv
100,35,34.17423270189828,0.9810978863294528,36.16434862579558,39.68271268543748,p68-512.raw_metrics_results_adct.csv
101,30,35.44043891969316,0.9846414047745948,36.96018593698462,34.38856093401548,p68-512.raw_metrics_results_adct.csv
102,32,34.85995770019886,0.9834148016391128,36.599306628539146,36.586741102582,p68-512.raw_metrics_results_adct.csv
103,33,34.57221548187921,0.9824890287839204,36.42614202846542,37.69686511360368,p68-512.raw_metrics_results_adct.csv
104,39,33.339778750624205,0.9787721804237416,35.63948743360152,44.03561229632118,p68-512.raw_metrics_results_adct.csv
105,36,33.95118541673455,0.9804857881413844,36.02712859321989,40.7942732648615,p68-512.raw_metrics_results_adct.csv
106,41,32.95446884239022,0.9771375185148072,35.38343686294455,46.02247191011236,p68-512.raw_metrics_results_adct.csv
107,37,33.75958296887897,0.979790427735825,35.90350080783303,41.87603833865815,p68-512.raw_metrics_results_adct.csv
108,40,33.19456290801604,0.978125954229593,35.532662748264315,44.85694729637235,p68-512.raw_metrics_results_adct.csv
109,38,33.5359335934894,0.9791395104829478,35.76367332350204,42.9603408718453,p68-512.raw_metrics_results_adct.csv
110,42,32.74139847599881,0.976313925587402,35.24034608646069,47.20763551233568,p68-512.raw_metrics_results_adct.csv
111,11,45.74474087794536,0.9985196677732556,42.20336644379431,11.265804288968155,p49-512.raw_metrics_results_adct.csv
112,10,46.84761876857931,0.9987409351090488,42.83516519554655,10.468591509923725,p49-512.raw_metrics_results_adct.csv
113,7,51.135512961158334,0.9992711592939084,45.21005414944652,8.087868690608417,p49-512.raw_metrics_results_adct.csv
114,6,52.91050329037603,0.9994168443923388,46.2427143345559,7.290080369309491,p49-512.raw_metrics_results_adct.csv
115,9,48.16044534087128,0.9989499909993323,43.52939390046063,9.676781100036914,p49-512.raw_metrics_results_adct.csv
116,8,49.48142804476412,0.9991199135332586,44.29044942043654,8.882624017348874,p49-512.raw_metrics_results_adct.csv
117,12,44.72585080703584,0.998266856228452,41.63749677361976,12.072023946580703,p49-512.raw_metrics_results_adct.csv
118,16,41.61877459274659,0.9971318110054492,39.85367724181987,15.281800163227237,p49-512.raw_metrics_results_adct.csv
119,13,43.79818775858843,0.9979956756173844,41.120810065671016,12.902057289103258,p49-512.raw_metrics_results_adct.csv
120,17,40.9081839235047,0.9966848589994464,39.4755654182429,16.078508341511284,p49-512.raw_metrics_results_adct.csv
121,14,43.00366520752272,0.9977092215688012,40.664641306897536,13.68683757113768,p49-512.raw_metrics_results_adct.csv
122,15,42.24085433055856,0.9973905500625516,40.23645183156114,14.508744742085456,p49-512.raw_metrics_results_adct.csv
123,21,38.67802547890031,0.9950312959419,38.20391449402128,19.367861100849648,p49-512.raw_metrics_results_adct.csv
124,23,37.71439847664224,0.9938877975774464,37.66497937444332,21.03209242618742,p49-512.raw_metrics_results_adct.csv
125,19,39.681289124312094,0.9959322396285328,38.77402323033846,17.77609005221401,p49-512.raw_metrics_results_adct.csv
126,20,39.14478671576586,0.9955385821513352,38.47447937139617,18.595729587855573,p49-512.raw_metrics_results_adct.csv
127,22,38.17967754266501,0.9945678052577022,37.9297637321101,20.18666255967965,p49-512.raw_metrics_results_adct.csv
128,18,40.25993627444991,0.9962587076397864,39.09684819875646,16.922342005035183,p49-512.raw_metrics_results_adct.csv
129,25,36.87334516410293,0.9929424802761216,37.169123886957365,22.67093314883681,p49-512.raw_metrics_results_adct.csv
130,24,37.28777803059663,0.993396668394428,37.40602518248362,21.82532678378153,p49-512.raw_metrics_results_adct.csv
131,29,35.46310153512116,0.9905533918633106,36.33360552144996,26.11776427219289,p49-512.raw_metrics_results_adct.csv
132,28,35.82110898185344,0.99122559999162,36.54120555457016,25.16260318679209,p49-512.raw_metrics_results_adct.csv
133,26,36.48802245409078,0.9922493998824524,36.94244898235824,23.536002873047227,p49-512.raw_metrics_results_adct.csv
134,27,36.15074876804308,0.991851524595989,36.74373133930734,24.317625231910945,p49-512.raw_metrics_results_adct.csv
135,35,33.77021267737849,0.9873199759573296,35.279135566582106,31.42083183507132,p49-512.raw_metrics_results_adct.csv
136,34,33.96854735366843,0.987914701018518,35.41389371997746,30.545793521323706,p49-512.raw_metrics_results_adct.csv
137,30,35.13185695425421,0.9899346821238032,36.12302868125741,27.02236882795588,p49-512.raw_metrics_results_adct.csv
138,31,34.8537613480519,0.9894982029267386,35.9432402755597,27.84322889006904,p49-512.raw_metrics_results_adct.csv
139,33,34.238249736992,0.9884865849056982,35.57067113704016,29.620790960451977,p49-512.raw_metrics_results_adct.csv
140,32,34.542720972058106,0.9889412747739492,35.762842505445406,28.72181439684453,p49-512.raw_metrics_results_adct.csv
141,41,32.39660292838009,0.9832336368004612,34.44700710563375,36.33319473319473,p49-512.raw_metrics_results_adct.csv
142,38,33.01822325329418,0.9853983746666416,34.82968196501051,33.803223726627984,p49-512.raw_metrics_results_adct.csv
143,39,32.80039324349238,0.9843867742611532,34.70083410222494,34.643055372010046,p49-512.raw_metrics_results_adct.csv
144,40,32.62574168694507,0.9837705762266152,34.589641074354894,35.43923212113019,p49-512.raw_metrics_results_adct.csv
145,36,33.495120059183606,0.9865564454791226,35.11189733489114,32.267848350566226,p49-512.raw_metrics_results_adct.csv
146,37,33.2625817409193,0.9860737100861842,34.973637810296964,33.01145951391512,p49-512.raw_metrics_results_adct.csv
147,42,32.1525214630281,0.9826761498662862,34.304409819485635,37.21521862578081,p49-512.raw_metrics_results_adct.csv
148,10,46.705861777933045,0.9987069774378128,42.77758188888393,10.316974300444723,p56-512.raw_metrics_results_adct.csv
149,8,49.50059901629143,0.9991004795536228,44.27861450992784,8.779102478231747,p56-512.raw_metrics_results_adct.csv
150,6,52.85059804346255,0.9994092738949538,46.217602562479016,7.213648871766648,p56-512.raw_metrics_results_adct.csv
151,11,45.651586715698286,0.9984633238051448,42.1528195292258,11.089470789796522,p56-512.raw_metrics_results_adct.csv
152,9,47.96306500164715,0.998913907671638,43.48041740536189,9.542224810716366,p56-512.raw_metrics_results_adct.csv
153,7,51.0848660681126,0.9992532855830824,45.1768894878762,8.002442151535503,p56-512.raw_metrics_results_adct.csv
154,17,40.68674925762365,0.9963964608642284,39.33678871599769,15.817534544138056,p56-512.raw_metrics_results_adct.csv
155,12,44.5874170748018,0.9982373957381396,41.58523583208903,11.877843226098776,p56-512.raw_metrics_results_adct.csv
156,14,42.84803071700044,0.9976534493530276,40.6062880321634,13.415075994063764,p56-512.raw_metrics_results_adct.csv
157,13,43.67116109749482,0.9979424058483573,41.07709869132699,12.637099884303897,p56-512.raw_metrics_results_adct.csv
158,16,41.35246634178994,0.996844790514317,39.72209429058312,15.027745929832609,p56-512.raw_metrics_results_adct.csv
159,15,42.09503622872824,0.9972297971077848,40.15493191561842,14.208346883468836,p56-512.raw_metrics_results_adct.csv
160,19,39.57499094697564,0.9956147729803808,38.67288272108649,17.42862841566385,p56-512.raw_metrics_results_adct.csv
161,21,38.53452487225741,0.9945863423855632,38.07349046443831,19.08722877530217,p56-512.raw_metrics_results_adct.csv
162,23,37.65771330379923,0.9938266116107168,37.56272684519703,20.65427040655531,p56-512.raw_metrics_results_adct.csv
163,22,38.06971458977265,0.9942138860063752,37.81637222842922,19.821852551984875,p56-512.raw_metrics_results_adct.csv
164,18,40.106711242739095,0.9959881810981778,38.98562334817229,16.641950228542406,p56-512.raw_metrics_results_adct.csv
165,20,39.04165995529475,0.9950872799869144,38.36828654478081,18.237373034645888,p56-512.raw_metrics_results_adct.csv
166,24,37.26100074216765,0.993287761801946,37.33399906198263,21.408248264597795,p56-512.raw_metrics_results_adct.csv
167,25,36.83814718691685,0.9927217387738436,37.09328796543599,22.20618382041508,p56-512.raw_metrics_results_adct.csv
168,26,36.495720113218376,0.9921667648621773,36.88289924403576,22.942762121477333,p56-512.raw_metrics_results_adct.csv
169,29,35.43255376228471,0.990366767720858,36.23515162556925,25.44099378881988,p56-512.raw_metrics_results_adct.csv
170,28,35.770345125572256,0.9909869028762252,36.435584329351926,24.628335212326192,p56-512.raw_metrics_results_adct.csv
171,27,36.129508620082326,0.991571820923788,36.65214730416222,23.80314174157813,p56-512.raw_metrics_results_adct.csv
172,30,35.114444838631826,0.989901945021636,36.05111569128865,26.25115161225716,p56-512.raw_metrics_results_adct.csv
173,33,34.24187939911087,0.9877921309703108,35.52187752546278,28.724961648038573,p56-512.raw_metrics_results_adct.csv
174,35,33.717020805063484,0.986508465332833,35.192851377518515,30.38998376999768,p56-512.raw_metrics_results_adct.csv
175,32,34.561337051694224,0.9885423462248312,35.69049049022379,27.88469311775343,p56-512.raw_metrics_results_adct.csv
176,34,33.966497847428066,0.98727568613452,35.35396562038681,29.52072072072072,p56-512.raw_metrics_results_adct.csv
177,31,34.80534081207431,0.989149412437626,35.8557590499351,27.11740974449157,p56-512.raw_metrics_results_adct.csv
178,39,32.733967713414216,0.983620293152988,34.57965169628175,33.65998972778634,p56-512.raw_metrics_results_adct.csv
179,38,32.981085118357065,0.9845397275549658,34.73526905997906,32.87896651197793,p56-512.raw_metrics_results_adct.csv
180,36,33.456485775011245,0.9857260997573508,35.02214024474772,31.22620607504467,p56-512.raw_metrics_results_adct.csv
181,40,32.53519950497556,0.9828332530929674,34.445741088284855,34.510795155344915,p56-512.raw_metrics_results_adct.csv
182,37,33.22850367420398,0.9853634782357826,34.88903397690918,32.06654434250765,p56-512.raw_metrics_results_adct.csv
183,41,32.33855104619563,0.982187672283026,34.323117896179355,35.310344827586206,p56-512.raw_metrics_results_adct.csv
184,42,32.151113639186505,0.981673311483828,34.19886533799623,36.177753243168645,p56-512.raw_metrics_results_adct.csv
185,6,53.2756773683338,0.999412100563633,46.32252559091918,7.060166980877996,p32-512.raw_metrics_results_adct.csv
186,8,49.94864913242876,0.999108882044174,44.40489877065501,8.484722941481097,p32-512.raw_metrics_results_adct.csv
187,7,51.48306059376336,0.999261552497244,45.29026916472032,7.780831676115283,p32-512.raw_metrics_results_adct.csv
188,11,46.173856027256335,0.9985377459842988,42.2771620415375,10.626023510336442,p32-512.raw_metrics_results_adct.csv
189,10,47.30680454628738,0.9987188533094508,42.89910133877925,9.910551585951382,p32-512.raw_metrics_results_adct.csv
190,9,48.43340343861173,0.9989298270109878,43.609454669801046,9.195453907675038,p32-512.raw_metrics_results_adct.csv
191,14,43.22876443008124,0.9977480173281008,40.68311284742351,12.761366955505792,p32-512.raw_metrics_results_adct.csv
192,15,42.50834806267585,0.9974355995169129,40.25805790256868,13.457084188911704,p32-512.raw_metrics_results_adct.csv
193,17,41.11754454629142,0.9967780703096776,39.449402112319405,14.88017256059488,p32-512.raw_metrics_results_adct.csv
194,13,44.16421835489502,0.998031517143627,41.170276447479424,12.02992060942591,p32-512.raw_metrics_results_adct.csv
195,16,41.76558864674856,0.9971627937561008,39.84884677381431,14.159995678712257,p32-512.raw_metrics_results_adct.csv
196,12,45.11645157423733,0.9982817904046156,41.714204671513016,11.29784941602379,p32-512.raw_metrics_results_adct.csv
197,19,39.81534161335383,0.9959150851978196,38.72085686802262,16.355378088345397,p32-512.raw_metrics_results_adct.csv
198,18,40.47993344552416,0.9964335268203488,39.08399956423098,15.624269877220168,p32-512.raw_metrics_results_adct.csv
199,22,38.304000340189305,0.9946543699258016,37.83777382015149,18.518225487425827,p32-512.raw_metrics_results_adct.csv
200,23,37.80674005985651,0.9940820194480128,37.54379902986288,19.303681885125183,p32-512.raw_metrics_results_adct.csv
201,20,39.29962155988261,0.9955680259582872,38.42068822347446,17.04004160166407,p32-512.raw_metrics_results_adct.csv
202,21,38.82642675408186,0.995142527802761,38.13636374481075,17.7748847301329,p32-512.raw_metrics_results_adct.csv
203,28,35.861817488228255,0.9917503919863327,36.35951589949704,23.001140651048523,p32-512.raw_metrics_results_adct.csv
204,27,36.23884079769657,0.9921925547430211,36.58331772295176,22.23443596268024,p32-512.raw_metrics_results_adct.csv
205,25,36.9499600891161,0.9932171379772012,37.03549867415413,20.796826656088854,p32-512.raw_metrics_results_adct.csv
206,26,36.59360315419679,0.9927384242643724,36.81024708630864,21.529566360052563,p32-512.raw_metrics_results_adct.csv
207,29,35.51545227670369,0.9911373795686208,36.14706494513116,23.7470785397228,p32-512.raw_metrics_results_adct.csv
208,24,37.38571232326933,0.993563688659531,37.2820674197222,20.04312256288707,p32-512.raw_metrics_results_adct.csv
209,31,34.84260280770635,0.9897932638121668,35.74529802575909,25.22313095352641,p32-512.raw_metrics_results_adct.csv
210,30,35.19846532013951,0.9905264501978434,35.9504623820743,24.449169930983025,p32-512.raw_metrics_results_adct.csv
211,35,33.67240508477545,0.987442213945672,35.03351013797615,28.30928725701944,p32-512.raw_metrics_results_adct.csv
212,33,34.22380333340551,0.9884777094882844,35.361429843200085,26.85076308511728,p32-512.raw_metrics_results_adct.csv
213,32,34.52071158309826,0.9893975934324748,35.55180283776518,26.00376946731475,p32-512.raw_metrics_results_adct.csv
